ACCESSIBLE,ADULT_BASEBALL,ADULT_FOOTBALL,ADULT_SOFTBALL,BASKETBALL,BOCCE,BOROUGH,COMMUNITYBOARD,COUNCILDISTRICT,CRICKET,DEPARTMENT,DIMENSIONS,FEATURESTATUS,FIELD_LIGHTED,FIELD_NUMBER,FLAGFOOTBALL,FRISBEE,GISPROPNUM,HANDBALL,HOCKEY,KICKBALL,LACROSSE,LL_BASEB_12ANDUNDER,LL_BASEB_13ANDOLDER,LL_SOFTBALL,MAINTENANCEAGREEMENT,NETBALL,NONREGULATION_SOCCER,PRECINCT,PRIMARY_SPORT,Pickleball,REGULATION_SOCCER,RUGBY,STArea,STLength,SURFACE_TYPE,SYSTEM,TENNIS,TRACK_AND_FIELD,T_BALL,VOLLEYBALL,WHEELCHAIRFOOTBALL,YOUTH_FOOTBALL,ZIPCODE,multipolygon
false,false,false,false,false,false,Q,412,28,false,Q-12,45-146ft W x 75-294ft L,Active,false,02,false,false,Q005,false,false,false,false,false,false,false,false,false,false,113,FTB,false,false,false,29378.32373046875,715.4728217810374,Natural,Q005-ZN05-FOOTBALL-2,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.78784073199932 40.66740996610401, -73.78770257849952 40.668031846922794, -73.78815205669648 40.66809023844022, -73.78829928404248 40.66746837379176, -73.78784073199932 40.66740996610401)))"
false,true,false,true,false,false,Q,412,28,false,Q-12,"60ft base path, 150-200ft fence",Active,false,02,false,false,Q005,false,false,false,false,true,false,true,false,false,false,113,SFB,false,false,false,40299.54948425293,741.7300481672191,Natural,Q005-ZN05-BASEBALL-2,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.78895350435101 40.667735290879875, -73.78891334699445 40.667696599376626, -73.78886632585085 40.66766268692004, -73.78881341084607 40.66763425138302, -73.78875569288465 40.667611878296505, -73.78869436259484 40.66759603090563, -73.78863068317703 40.66758703481177, -73.78856596912694 40.667585075232225, -73.78850155313492 40.66759019333756, -73.78843876362934 40.66760228260873, -73.7883788951927 40.66762109508568, -73.78832318254248 40.66764624221992, -73.7882727733008 40.66767720472952, -73.78822870784747 40.667713346069064, -73.78819189327936 40.6677539195852, -73.78816309033299 40.667798090104135, -73.78814289205874 40.66784494559838, -73.78813171428419 40.66789352058213, -73.788129787274 40.6679428150062, -73.78813715212824 40.667991810460535, -73.78815365714688 40.66803949718298, -73.78817896012991 40.668084893875125, -73.78821254133884 40.66812706213475, -73.78882818885333 40.66819019725466, -73.78887502527637 40.66816600614736, -73.78895350435101 40.667735290879875)))"
false,false,false,true,false,false,Q,412,28,false,Q-12,"60ft base path, 150-200ft fence",Active,false,01,false,false,Q005,false,false,false,false,true,false,true,false,false,false,113,SFB,false,false,false,32729.83172607422,674.5911288311713,Natural,Q005-ZN05-BASEBALL-3,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.7872490242866 40.66731316625362, -73.78715680141518 40.66772769156847, -73.78720261702739 40.66775888112872, -73.78725367758908 40.66778492400229, -73.78730899245997 40.667805315861486, -73.78736749022785 40.667819661193434, -73.78742803760268 40.66782768234064, -73.78748946069453 40.66782922314281, -73.7875505698303 40.66782425528656, -73.7876101808575 40.667812873842266, -73.78766713879301 40.667795299108434, -73.7877203403092 40.66777187215055, -73.7877687538628 40.66774304763362, -73.7878114410181 40.667709383054586, -73.78784757657766 40.66767153067429, -73.78787645808653 40.667630224026546, -73.78789752597964 40.667586264446896, -73.78791037428178 40.667540503081455, -73.78791475183472 40.6674938264804, -73.78791057536199 40.66744713861158, -73.78789792478526 40.667401345542814, -73.78787704565953 40.667357332933676, -73.78730701439805 40.66728110786801, -73.7872490242866 40.66731316625362)))"
false,false,false,false,false,false,Q,412,28,true,Q-12,60 ft Cricket Pitch,Active,false,02,false,false,Q005,false,false,false,false,false,false,false,false,false,false,113,CRK,false,false,false,68569.5825958252,1045.241949139759,Natural,Q005-ZN04-CRICKET-1,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.78623874267458 40.673298453611395, -73.78621163816514 40.67326398455948, -73.78617755631673 40.67323331442545, -73.78613739815198 40.673207253542955, -73.78609222237287 40.67318649367072, -73.7860432265241 40.673171580942586, -73.78599170443263 40.67316291038629, -73.78593901905839 40.67316070966373, -73.78588655991437 40.67316503989301, -73.78583571590065 40.673175784791525, -73.78578783151306 40.67319266049999, -73.78574417134563 40.67321522091939, -73.7857058893 40.67324287025994, -73.78567399779183 40.67327487649097, -73.78564934047259 40.67331039470286, -73.78563256733077 40.67334848597073, -73.78562412396198 40.673388143448875, -73.7856242301973 40.673428317545046, -73.78563288709348 40.67346794835171, -73.78564986503676 40.67350598633597, -73.786020243732 40.67411522133858, -73.7860473663251 40.67414966074814, -73.78608145932492 40.674180300319726, -73.78612161815191 40.674206330601244, -73.78616678524979 40.6742270652275, -73.78621576777778 40.67424195626243, -73.7862672694914 40.67425061136904, -73.78631993448536 40.674252800194786, -73.78637236726493 40.67424846611592, -73.7864231871663 40.67423772273658, -73.78647105082787 40.67422085483084, -73.78651469244335 40.67419830671039, -73.78655296281978 40.67417067419168, -73.7865848495372 40.6741386884235, -73.78660951132343 40.674103192536215, -73.78662629466699 40.67406512456247, -73.78663475874882 40.67402548776524, -73.78663467904663 40.67398533263408, -73.78662605928997 40.67394571638367, -73.78660912441666 40.67390768583073, -73.78623874267458 40.673298453611395)))"
false,true,false,true,false,false,M,112,10,false,M-12A,"60ft base path, 150-200ft fence",Active,false,02,false,false,M037,false,false,false,false,true,false,true,false,false,false,33,SFB,false,false,false,42086.2971496582,783.0405698511411,Natural,M037-ZN03-BASEBALL-1,false,false,false,false,false,false,10032,"MULTIPOLYGON (((-73.933168124696 40.84328133910383, -73.9328290044235 40.84375185860253, -73.93287990004364 40.843789635091305, -73.93293637142119 40.843822524222254, -73.93299761269837 40.84385005546191, -73.93306274678856 40.84387183477834, -73.9331308384156 40.84388754915185, -73.93320091545016 40.843896975592514, -73.9332719724716 40.84389997754077, -73.93334299447771 40.84389651208509, -73.93341296163021 40.843886629064386, -73.93348087415843 40.843870470181955, -73.93354575829115 40.84384826720752, -73.9336066852351 40.843820337485546, -73.93366278422187 40.84378708124072, -73.93371324963053 40.84374897437786, -73.9337573599666 40.84370656218865, -73.9337944837982 40.84366045215054, -73.93382409043578 40.843611305828034, -73.93384575350201 40.84355982536682, -73.93385916516571 40.84350674809844, -73.93324437876201 40.84326494385989, -73.933168124696 40.84328133910383)))"
false,false,false,false,false,false,M,112,7,false,M-12,Volleyball,Active,false,05,false,false,M028,false,false,false,false,false,false,false,false,false,false,33,VLB,false,false,false,1649.7008056640625,174.35802795049514,Asphalt,M028-ZN01-VOLLEYBALL-5,false,false,false,true,false,false,10032,"MULTIPOLYGON (((-73.94855927372164 40.83840012145637, -73.94864524048472 40.83825069943235, -73.94855292554358 40.838220804225884, -73.94846695979885 40.83837022438137, -73.94855927372164 40.83840012145637)))"
false,false,false,false,false,false,M,112,7,false,M-12,Volleyball,Active,false,04,false,false,M028,false,false,false,false,false,false,false,false,false,false,33,VLB,false,false,false,1877.652603149414,182.34830917690576,Asphalt,M028-ZN01-VOLLEYBALL-4,false,false,false,true,false,false,10032,"MULTIPOLYGON (((-73.94850923633282 40.83862299200993, -73.9485436597847 40.838461100422386, -73.9484314502985 40.83844776082284, -73.94839702658116 40.8386096514768, -73.94850923633282 40.83862299200993)))"
false,false,false,false,false,false,M,112,7,false,M-12,Volleyball,Active,false,03,false,false,M028,false,false,false,false,false,false,false,false,false,false,33,VLB,false,false,false,1773.8883209228516,178.99918660810934,Asphalt,M028-ZN01-VOLLEYBALL-3,false,false,false,true,false,false,10032,"MULTIPOLYGON (((-73.94850463283332 40.83885823669833, -73.94862525492651 40.83872181708632, -73.94853683718969 40.838675938943815, -73.94841621618474 40.83881235756447, -73.94850463283332 40.83885823669833)))"
false,false,false,false,false,false,M,112,7,false,M-12,Volleyball,Active,false,02,false,false,M028,false,false,false,false,false,false,false,false,false,false,33,VLB,false,false,false,1798.459945678711,179.39340884650727,Asphalt,M028-ZN01-VOLLEYBALL-2,false,false,false,true,false,false,10032,"MULTIPOLYGON (((-73.9482872864888 40.83907853345005, -73.94836785533914 40.83892729743611, -73.94826655432631 40.83889603013157, -73.94818598528427 40.839047265175054, -73.9482872864888 40.83907853345005)))"
false,false,false,false,false,false,M,112,7,false,M-12,Volleyball,Active,false,01,false,false,M028,false,false,false,false,false,false,false,false,false,false,33,VLB,false,false,false,1822.2531127929688,179.6665695112465,Asphalt,M028-ZN01-VOLLEYBALL-1,false,false,false,true,false,false,10032,"MULTIPOLYGON (((-73.94824406375892 40.83915113256227, -73.94813703988552 40.83912650281637, -73.94807531655411 40.83928119063696, -73.94818233946643 40.839305822239936, -73.94824406375892 40.83915113256227)))"
false,false,false,false,false,false,M,112,7,false,M-12,147-295ft W x 295-393ft L,Active,false,01,true,false,M028,false,false,false,false,false,false,false,false,false,true,33,SCR,false,true,false,37219.4826965332,837.8231181967649,Natural,M028-ZN01-SOCCER-1,false,false,false,false,false,false,10032,"MULTIPOLYGON (((-73.94762626032654 40.84072336189766, -73.94720681038473 40.84057588329126, -73.9467649336635 40.84130072674474, -73.94718438601097 40.84144820603865, -73.94762626032654 40.84072336189766)))"
false,false,false,true,false,false,M,112,7,false,M-12,"60ft base path, 150-200ft fence",Active,false,02,false,false,M028,false,false,false,false,true,false,true,false,false,false,33,SFB,false,false,false,22765.80029296875,555.8137447541782,Natural,M028-ZN01-SOFTBALL-2,false,false,false,false,false,false,10032,"MULTIPOLYGON (((-73.94647296796059 40.84188258124885, -73.94650991492061 40.84193950865217, -73.94693593295291 40.84205389155193, -73.94698124576367 40.8420290767898, -73.94702076911595 40.84199909592336, -73.9470534980768 40.84196471301594, -73.94707859362943 40.84192681017149, -73.94709541590058 40.841886353330494, -73.94710353128438 40.84184437876524, -73.9471027349976 40.84180195797053, -73.9470930487241 40.841760175149666, -73.94706940244593 40.84171135307114, -73.94703366526674 40.84166697297142, -73.94698721485562 40.84162874010612, -73.94693183813494 40.841598123988824, -73.94686965899658 40.84157629982826, -73.94680306719209 40.84156410797532, -73.94673462350775 40.84156201606045, -73.94666695899315 40.84157010544087, -73.94659952867717 40.841589233135075, -73.94647296796059 40.84188258124885)))"
false,false,false,true,false,false,M,112,7,false,M-12,"60ft base path, 150-200ft fence",Active,false,01,false,false,M028,false,false,false,false,true,false,true,false,false,false,33,SFB,false,false,false,23379.213592529297,566.5502390129473,Natural,M028-ZN01-SOFTBALL-1,false,false,false,false,false,false,10032,"MULTIPOLYGON (((-73.94686150987098 40.84210867210443, -73.94645491446164 40.84200559823668, -73.94640380644958 40.842021947265586, -73.94626478087521 40.842384005961044, -73.9462993849884 40.84241731240335, -73.94634053583142 40.84244600325211, -73.94638718223061 40.84246934951295, -73.9464381306129 40.84248674999622, -73.94649208055327 40.842497763751865, -73.94654765205131 40.84250210648099, -73.94660342346249 40.842499668563526, -73.94665797181872 40.842490511475134, -73.94672117656985 40.84247045879221, -73.94677801624384 40.84244142522247, -73.94682630459525 40.842404529080206, -73.94686418716255 40.84236118869874, -73.94689020771408 40.84231306752885, -73.946903366394 40.84226201563133, -73.94690315772216 40.84220999495221, -73.94688958961913 40.84215900549011, -73.94686150987098 40.84210867210443)))"
false,true,false,true,false,false,Q,405,37,false,Q-05,"60ft base path, 150-200ft fence",Active,true,01,false,false,B047,false,false,false,false,true,false,true,false,false,false,104,SFB,false,false,false,50466.0810546875,834.209709894985,Natural,Q020-ZN05-BASEBALL-2,false,false,false,false,false,false,11385,"MULTIPOLYGON (((-73.88489745266962 40.68460932610886, -73.88426624548616 40.68480272507566, -73.88425173803466 40.68485575259424, -73.88424657177163 40.68490977557114, -73.8842508382727 40.68496384405677, -73.88426446231804 40.68501700793155, -73.8842872042295 40.68506833221697, -73.88431866575075 40.685116915992765, -73.88435829239145 40.68516190410625, -73.88440538876964 40.68520250699975, -73.88445912687331 40.68523801152578, -73.88451856141951 40.685267791769306, -73.88458264875237 40.68529132617747, -73.8846502622176 40.685308200276985, -73.88472021462125 40.685318117503556, -73.88479127478465 40.68532090372161, -73.88486219474976 40.68531650995315, -73.88493172870534 40.685305014197915, -73.88499865310686 40.68528661695095, -73.88506179388317 40.685261643030294, -73.88512003947073 40.68523052988302, -73.88517236566165 40.68519382490777, -73.88521785573293 40.68515217466817, -73.88525570757231 40.68510630868965, -73.88496669464436 40.684632252211046, -73.88489745266962 40.68460932610886)))"
false,true,false,false,false,false,Q,405,37,false,Q-05,"90ft base path, 200+ft fence",Active,true,02,false,false,B047,false,false,false,false,false,true,false,false,false,false,104,BSB,false,false,false,46952.37971496582,801.6225712363505,Natural,Q020-ZN05-BASEBALL-1,false,false,false,false,false,false,11385,"MULTIPOLYGON (((-73.88366203538449 40.68578137133988, -73.88372714996578 40.68578984165387, -73.88379316942729 40.685791584200544, -73.88385889782315 40.68578656895479, -73.88392314964574 40.6857748856733, -73.8839847604697 40.68575674660647, -73.88404261654144 40.68573247842347, -73.8840956737097 40.68570252133036, -73.88414297046228 40.68566741557486, -73.8841836527769 40.68562779696816, -73.88421698361134 40.685584381585265, -73.88424236185081 40.68553795407641, -73.88425932824379 40.68548935506543, -73.88426757608022 40.68543946224917, -73.88426695475896 40.6853891786941, -73.88425747810152 40.685339413033105, -73.88423931491111 40.68529106504779, -73.88421279609894 40.6852450085662, -73.88417839814424 40.68520207793858, -73.88413674667657 40.685163048230365, -73.8840885916502 40.685128625292116, -73.88403480618565 40.68509943135065, -73.88397636056226 40.68507599507798, -73.88391431395827 40.68505873987693, -73.88334356888033 40.68531229149735, -73.88332974190982 40.68536264776042, -73.88366203538449 40.68578137133988)))"
false,false,false,true,false,false,M,112,7,false,M-12,"60ft base path, 150-200ft fence",Active,false,04,false,false,M042,false,false,false,false,true,false,true,false,false,false,34,SFB,false,false,false,42293.992935180664,814.6905658400356,Natural,M042-ZN04-BASEBALL-2,false,false,false,false,false,false,10034,"MULTIPOLYGON (((-73.93054991347097 40.87316770574671, -73.93075696509457 40.87283752296156, -73.93081585520203 40.87274159144119, -73.93022954604544 40.87256999077847, -73.93016557228238 40.87259109734973, -73.92993827880767 40.87301164881274, -73.92985969404425 40.87316101639403, -73.92984075062007 40.873198696615894, -73.92992229078773 40.87322243350425, -73.93000649242354 40.87324002341536, -73.93009255137139 40.87325129836552, -73.93017964917372 40.87325615069734, -73.93026695425769 40.87325453398106, -73.93035363617138 40.8732464639239, -73.93043886914471 40.87323201747145, -73.93052184039465 40.873211332812666, -73.93054991347097 40.87316770574671)))"
false,false,false,true,false,false,M,112,7,false,M-12,"60ft base path, 150-200ft fence",Active,false,02,false,false,M042,false,false,false,false,true,false,true,false,false,false,34,SFB,false,false,false,24451.32942199707,582.3184447099302,Natural,M042-ZN04-BASEBALL-3,false,false,false,false,false,false,10034,"MULTIPOLYGON (((-73.93073166123544 40.87126056161365, -73.93059557508226 40.871617676635324, -73.93064687594531 40.87165579454015, -73.93070658862023 40.87168604360185, -73.93077264770204 40.8717073753003, -73.93084276798837 40.8717190534567, -73.93091452394363 40.87172067319276, -73.93098543391064 40.871712178991984, -73.93105304552789 40.87169386475095, -73.93111502115735 40.87166636302391, -73.93116242528322 40.87163588906441, -73.93120277661949 40.871600036765415, -73.93123503028899 40.871559735716154, -73.93125834890088 40.87151602999125, -73.93127212986258 40.871470050250636, -73.93127601608107 40.871422987631426, -73.93126990785694 40.87137606133665, -73.9312539617287 40.87133048621698, -73.93080184165747 40.87123793211828, -73.93073166123544 40.87126056161365)))"
false,false,false,true,false,false,M,112,7,false,M-12,"60ft base path, 150-200ft fence",Active,false,01,false,false,M042,false,false,false,false,true,false,true,false,false,false,34,SFB,false,false,false,79057.72138977051,1089.4772860187695,Natural,M042-ZN04-BASEBALL-1,false,false,false,false,false,false,10034,"MULTIPOLYGON (((-73.93077643911376 40.87117856568064, -73.93081154105349 40.87122719060304, -73.93158135301452 40.871389558334265, -73.93166635160601 40.87122313988208, -73.931699592101 40.8711536562511, -73.93173248030419 40.871084077850035, -73.93176501145848 40.8710144172832, -73.93177680457951 40.87098964100869, -73.93178793714618 40.870964668936374, -73.93179840439934 40.870939515471434, -73.93180819920828 40.870914194117205, -73.93181731562755 40.870888719278156, -73.93182574889819 40.870863105359426, -73.931833494261 40.87083736676615, -73.93183636282897 40.870825600875236, -73.9318384165388 40.870813736349625, -73.93183964942544 40.870801806503984, -73.93184005671108 40.870789843753016, -73.93183963717661 40.87077788051371, -73.93183839434724 40.870765950106104, -73.93183632937632 40.870754084948516, -73.9318334481624 40.870742317461975, -73.93182976016172 40.87073068097006, -73.93182527364615 40.87071920699466, -73.93182000163354 40.87070792616008, -73.9318139595122 40.87069687089279, -73.93180188246646 40.87067584545035, -73.93178910411363 40.87065505281855, -73.93177563274128 40.8706345092109, -73.93176147782607 40.87061422814008, -73.93174665003188 40.87059422221895, -73.93173115883233 40.870574507661736, -73.93171798081856 40.870559428385846, -73.93170407524856 40.87054472868407, -73.93168946226756 40.87053042927924, -73.93167416083634 40.870516549092635, -73.93165819347442 40.87050310704754, -73.93164158032769 40.87049012296639, -73.93163677959387 40.87048663883315, -73.93162434629079 40.87047761307249, -73.93160651269768 40.87046559538789, -73.93158810444282 40.870454086135965, -73.93156203752751 40.87044050211568, -73.93153556565117 40.8704273653921, -73.93150870303914 40.8704146849782, -73.93148146747845 40.87040246718783, -73.93145387319527 40.87039072013345, -73.93142593679023 40.870379450128205, -73.93139767367852 40.87036866258386, -73.931379975263 40.87036021448161, -73.93136186468776 40.87035228571346, -73.9313433680397 40.87034488620011, -73.93132451258913 40.8703380285645, -73.93130532679554 40.870331722728665, -73.9312936344543 40.87032664151373, -73.93128153947085 40.87032204992365, -73.93126908453219 40.870317965093115, -73.93125631114374 40.87031439965345, -73.93124326555488 40.87031136713953, -73.93122999401784 40.870308878384655, -73.93121654278754 40.87030694152077, -73.93120295930609 40.87030556377992, -73.93118929220459 40.87030474969358, -73.93117558774257 40.870304502891216, -73.93116189574211 40.870304823402535, -73.93114826365361 40.87030571035538, -73.93113943018315 40.87030864968256, -73.93113096148845 40.870312156534666, -73.93112292165364 40.87031620483587, -73.93111536883653 40.87032076400432, -73.93110836119847 40.87032579985627, -73.93110195097358 40.870331274602485, -73.93109618565475 40.87033714684896, -73.93109110917881 40.87034337249808, -73.93108675955351 40.87034990564767, -73.93105137136055 40.87043230894144, -73.93104059314045 40.87045971787939, -73.93101766649596 40.87051802162492, -73.9310010340674 40.87056031934083, -73.93095358633163 40.87068144090516, -73.9308962460663 40.870840389653424, -73.93077643911376 40.87117856568064)))"
false,false,false,false,true,false,X,210,13,false,X-10,Full Court,Active,false,02,false,false,X126,false,false,false,false,false,false,false,false,false,false,45,BKB,false,false,false,3137.4432525634766,233.59015697293546,Asphalt,X126-ZN04-BASKETBALL-2,false,false,false,false,false,false,10465,"MULTIPOLYGON (((-73.82596764771586 40.82061844069979, -73.82609455591447 40.820555999837424, -73.82594790057422 40.82038329177838, -73.82582066795658 40.82044566445344, -73.82596764771586 40.82061844069979)))"
false,false,false,false,true,false,X,210,13,false,X-10,Full Court,Active,false,01,false,false,X126,false,false,false,false,false,false,false,false,false,false,45,BKB,false,false,false,3137.4432983398438,233.59015699355973,Asphalt,X126-ZN04-BASKETBALL-1,false,false,false,false,false,false,10465,"MULTIPOLYGON (((-73.82610862220892 40.82054935016239, -73.8262355301435 40.82048690914412, -73.82608887458963 40.8203142012624, -73.82596164223624 40.820376574093714, -73.82610862220892 40.82054935016239)))"
false,false,false,true,false,false,R,502,50,false,R-02,"60ft base path, 150-200ft fence",Active,false,03,false,false,R030,false,false,false,false,true,false,true,false,false,false,122,SFB,false,false,false,33570.26301574707,682.9629690067158,Natural,R065-ZN08-BASEBALL-2,false,false,false,false,false,false,10314,"MULTIPOLYGON (((-74.15683358762283 40.605839052684715, -74.15678814967586 40.605792653084656, -74.15622734727371 40.60573297542717, -74.15618256127762 40.60576706346468, -74.15614517714005 40.605805988945214, -74.15611608123432 40.6058488294367, -74.15609596358087 40.605894567317634, -74.15608530255284 40.60594211861362, -74.15608435074188 40.60599035282777, -74.15609313148704 40.606038125363625, -74.15611143539093 40.60608430454583, -74.15614757066051 40.606138777633326, -74.15619688550392 40.6061868724038, -74.15625750525624 40.60622676242656, -74.15632712705504 40.606256931633524, -74.15640310623156 40.60627623273869, -74.15648255449118 40.60628393303398, -74.15656245459176 40.60627974035016, -74.15675017446995 40.60626208457832, -74.15683358762283 40.605839052684715)))"
false,false,false,false,false,false,Q,413,31,false,Q-13,Bocce,Active,false,02,false,false,Q008,false,false,false,false,false,false,false,false,false,false,105,BOC,false,false,false,991.8134460449219,187.31577294565827,Sand,Q008-ZN03-BOCCE-2,false,false,false,false,false,false,11422,"MULTIPOLYGON (((-73.74561899103713 40.65769197469187, -73.7456156779063 40.65772542440367, -73.74590717917765 40.65774822782287, -73.74591174308719 40.657715123063845, -73.74561899103713 40.65769197469187)))"
false,false,false,false,false,false,Q,413,31,false,Q-13,Bocce,Active,false,02,false,false,Q008,false,false,false,false,false,false,false,false,false,false,105,BOC,false,false,false,1085.0286102294922,190.22366141817983,Sand,Q008-ZN03-BOCCE-1,false,false,false,false,false,false,11422,"MULTIPOLYGON (((-73.74561899103713 40.65769197469187, -73.74591174308719 40.657715123063845, -73.74591683236487 40.65767819945703, -73.74562251320098 40.6576564227267, -73.74561899103713 40.65769197469187)))"
false,false,false,false,false,false,B,310,43,false,B-10,"45-60ft base path, less than 150ft fence",Active,false,01,false,false,B082,false,false,false,false,false,false,true,false,false,false,68,SFB,false,false,false,32154.033203125,732.0071203491998,Natural,B082-ZN05-BASEBALL-3,false,false,true,false,false,false,11209,"MULTIPOLYGON (((-74.03962296054785 40.61640026924837, -74.03960572011871 40.61632641356629, -74.03955226230684 40.61634283766178, -74.03950254690885 40.61636506250249, -74.03945765019161 40.61639260684557, -74.03941854554866 40.61642487511857, -74.03938607987251 40.616461168232966, -74.03936095465495 40.61650069799837, -74.03934371654712 40.616542611439215, -74.03933473845487 40.61658599800488, -74.03933421364535 40.616629918387865, -74.03934215457448 40.61667342253448, -74.03935838816862 40.616715567657, -74.03960931354173 40.61711268139724, -74.03969059414386 40.61708882738202, -74.04004911756736 40.61664404385325, -74.04003227675847 40.61658716471693, -74.03962296054785 40.61640026924837)))"
false,true,false,true,false,false,B,310,43,false,B-10,"90ft base path, 200+ft fence",Active,false,01,false,false,B082,false,false,false,false,true,true,true,false,false,false,68,BSB,false,false,false,45123.76356506348,776.2971115528309,Natural,B082-ZN05-BASEBALL-4,false,false,false,false,false,false,11209,"MULTIPOLYGON (((-74.03980760915027 40.61573071318087, -74.03959091804965 40.615312806709944, -74.03953414576542 40.61529036275343, -74.03947378602957 40.61527424706126, -74.03941104554919 40.61526478250112, -74.03934718176296 40.615262158648655, -74.03928346975228 40.61526642729646, -74.03922118569983 40.61527750336035, -74.0391615761669 40.6152951648898, -74.03910583210121 40.615319059380106, -74.03905506993324 40.615348708280834, -74.03901030558673 40.615383518711006, -74.03897243321451 40.615422794271666, -74.03894221220672 40.61546574765702, -74.03892024593189 40.61551152137288, -74.03890697465187 40.615559199445016, -74.03890266371505 40.61560782723445, -74.03890739883914 40.615656431250066, -74.03892108612179 40.61570404076089, -74.03894345204715 40.615749702204816, -74.03897404704216 40.61579250170044, -74.03901226203054 40.61583158395311, -74.03905732962168 40.61586616666325, -74.03910835011789 40.615895557628406, -74.03916430215811 40.61591916824801, -74.03922406517948 40.61593652792479, -74.03928644541845 40.615947287658734, -74.0397785637287 40.61577658046357, -74.03980760915027 40.61573071318087)))"
false,false,false,true,false,false,B,310,43,false,B-10,"60ft base path, 150-200ft fence",Active,false,02,false,false,B082,false,false,true,false,true,false,true,false,false,false,68,SFB,false,false,false,38458.01075744629,713.2059260803484,Natural,B082-ZN05-BASEBALL-5,false,false,true,false,false,false,11209,"MULTIPOLYGON (((-74.03896329369478 40.61434756176691, -74.03853698146372 40.61449043356573, -74.03850038838598 40.614526417141214, -74.03847118187599 40.61456612819118, -74.03845000310483 40.61460869480238, -74.0384373183188 40.61465318028141, -74.03843340585313 40.61469860657215, -74.0384383525961 40.614743974068105, -74.03845204927416 40.61478828502746, -74.03847419400707 40.61483056518433, -74.03850430177214 40.61486988445811, -74.03854170795972 40.61490537766479, -74.03858559201875 40.614936266122, -74.03863498809801 40.614961868452625, -74.03868880987467 40.61498162218957, -74.03874587301273 40.61499509277424, -74.0388049223497 40.61500198435413, -74.03886466026242 40.61500214517689, -74.03892377266932 40.61499557208432, -74.03898095975556 40.61498240870101, -74.03903496315446 40.61496294542485, -74.03908459430426 40.61493760951142, -74.0391287639885 40.61490695875965, -74.03916649887208 40.614871667097084, -74.03919696985491 40.614832511061906, -74.03921950742271 40.614790351786354, -74.03923361463357 40.61474611518034, -74.03923898128735 40.614700775716514, -74.0390190436869 40.614369475046786, -74.03896329369478 40.61434756176691)))"
false,false,false,false,false,false,Q,411,23,false,Q-11,45-146ft W x 75-294ft L,Active,false,01,false,false,Q001,false,false,false,false,false,false,false,false,false,true,111,SCR,false,false,false,40287.6643371582,840.798141092424,Natural,Q001-ZN03-SOCCER-1,false,false,false,false,false,false,11364,"MULTIPOLYGON (((-73.74813607539339 40.74242081710302, -73.74902453571737 40.74273964270705, -73.74926712579264 40.74237324993785, -73.7483724233408 40.74206143382476, -73.74813607539339 40.74242081710302)))"
false,true,false,false,false,false,Q,412,28,false,Q-12,"90ft base path, 200+ft fence",Active,false,04,false,false,Q005,false,false,false,false,false,true,false,false,false,false,113,BSB,false,false,false,41500.241943359375,749.4475717950061,Natural,Q005-ZN01-BASEBALL-1,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.78614404308803 40.68245851656431, -73.78618005730814 40.68241850059133, -73.78620837349824 40.682375046539654, -73.78622843652096 40.682329006172964, -73.78623985195057 40.68228128378207, -73.78624239560378 40.68223281459, -73.78623601831268 40.682184551252696, -73.78622084481826 40.682137439543084, -73.78619717381454 40.68209240394279, -73.78616546854725 40.682050327814, -73.78612635094989 40.68201203717942, -73.78608058986877 40.68197828359151, -73.78602908100552 40.6819497278862, -73.7859728374795 40.681926932061835, -73.78591296149136 40.681910343017485, -73.78585062778663 40.68190028531893, -73.78578706001072 40.681896957552986, -73.78572350471325 40.68190042417456, -73.7856612088719 40.68191061636577, -73.78560139503925 40.68192733649181, -73.78554523769797 40.68195025445488, -73.78549383719549 40.68197892115261, -73.78544820198415 40.68201277384761, -73.78540922846905 40.68205114963705, -73.78551750118586 40.682494162629304, -73.78557655249197 40.68252382044095, -73.78614404308803 40.68245851656431)))"
